insee_com,REG,DEP,LIBGEO,LOG,RP,RSECOCC,LOGVAC,MAISON,APPART,RP_1P,RP_2P,RP_3P,RP_4P,RP_5PP,NBPI_RP,RPMAISON,NBPI_RPMAISON,RPAPPART,NBPI_RPAPPART,RP_ACHTOT,RP_ACH1919,RP_ACH1945,RP_ACH1970,RP_ACH1990,RP_ACH2005,RP_ACH2019,RPMAISON_ACH1919,RPMAISON_ACH1945,RPMAISON_ACH1970,RPMAISON_ACH1990,RPMAISON_ACH2005,RPMAISON_ACH2019,RPAPPART_ACH1919,RPAPPART_ACH1945,RPAPPART_ACH1970,RPAPPART_ACH1990,RPAPPART_ACH2005,RPAPPART_ACH2019,MEN,MEN_ANEM0002,MEN_ANEM0204,MEN_ANEM0509,MEN_ANEM10P,MEN_ANEM1019,MEN_ANEM2029,MEN_ANEM30P,PMEN,PMEN_ANEM0002,PMEN_ANEM0204,PMEN_ANEM0509,PMEN_ANEM10P,NBPI_RP_ANEM0002,NBPI_RP_ANEM0204,NBPI_RP_ANEM0509,NBPI_RP_ANEM10P,RP_PROP,RP_LOC,RP_LOCHLMV,RP_GRAT,NPER_RP,NPER_RP_PROP,NPER_RP_LOC,NPER_RP_LOCHLMV,NPER_RP_GRAT,ANEM_RP,ANEM_RP_PROP,ANEM_RP_LOC,ANEM_RP_LOCHLMV,ANEM_RP_GRAT,RP_CGAZV,RP_CFIOUL,RP_CELEC,RP_CGAZB,RP_CAUT,RP_ELEC,RP_EAUCH,RP_BDWC,RP_CHOS,RP_CLIM,RP_TTEGOU,RP_GARL,RP_VOIT1P,RP_VOIT1,RP_VOIT2P,RP_HABFOR,RP_CASE,RP_MIBOIS,RP_MIDUR,AN,RP_ACH19,RP_ACH45,RP_ACH70,RP_ACH90,RP_ACH05,RP_ACH18,RPMAISON_ACH19,RPMAISON_ACH45,RPMAISON_ACH70,RPMAISON_ACH90,RPMAISON_ACH05,RPMAISON_ACH18,RPAPPART_ACH19,RPAPPART_ACH45,RPAPPART_ACH70,RPAPPART_ACH90,RPAPPART_ACH05,RPAPPART_ACH18,RP_SDB,RP_CCCOLL,RP_CCIND,RP_CINDELEC,RP_ACH17,RPMAISON_ACH17,RPAPPART_ACH17,RP_ACH15,RPMAISON_ACH15,RPAPPART_ACH15,RP_ACH14,RPMAISON_ACH14,RPAPPART_ACH14,RP_ACH13,RPMAISON_ACH13,RPAPPART_ACH13,RP_ACH12,RPMAISON_ACH12,RPAPPART_ACH12,RP_ACH11,RPMAISON_ACH11,RPAPPART_ACH11,RP_ACH10,RPMAISON_ACH10,RPAPPART_ACH10,RP_LOCPRIV,Plog_RP,Plog_RS,Plog_VAC,Plog_RP_LOCHLM,Plog_RP_LOCPRIV,Plog_RP_LOC,Plog_RP_PROP,Plog_RP_GRAT,Prp_RP_LOCHLM,Prp_RP_LOCPRIV,Prp_RP_LOC,Prp_RP_PROP,Prp_RP_GRAT
34232,76,34,Roquebrun,714,325,375,14,671,41,2,16,71,92,143,1497,294,1401,29,88,309,83.0,36.0,27.0,53.0,48.0,61.0,77.0,34.0,23.0,50.0,45.0,50.0,6.0,2.0,4.0,3.0,1.0,12.0,325,33,56,57,180,67,47,65,603,67,109,112,315,129,234,252,882,230,76,7,19,603,432,142,15,29,5716,4782,591,66,343,0.0,13.0,176.0,4.0,133.0,,,,,,,208,294,154,140,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,45.5,52.5,2.0,1.0,44.5,10.6,32.2,2.7,2.2,97.8,23.4,70.8,5.8
34233,76,34,Roqueredonde,122,75,45,1,101,20,7,9,13,17,29,304,55,252,19,51,75,14.0,13.0,7.0,12.0,13.0,16.0,12.0,9.0,4.0,7.0,10.0,13.0,1.0,4.0,3.0,5.0,3.0,3.0,75,10,12,13,40,18,9,13,145,14,21,20,90,32,42,43,186,40,28,1,7,145,90,37,1,18,1325,982,178,9,165,0.0,22.0,22.0,1.0,30.0,,,,,,,37,62,33,29,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,61.5,36.9,0.8,0.8,60.7,23.0,32.8,5.7,1.3,98.7,37.3,53.3,9.3
34234,76,34,Roquessels,86,53,28,5,83,2,2,0,7,14,31,260,51,257,1,3,49,19.0,4.0,3.0,8.0,9.0,6.0,19.0,4.0,2.0,8.0,9.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,53,8,8,6,31,11,7,13,111,19,16,13,63,36,38,27,159,44,5,0,5,111,93,8,0,9,936,796,40,0,100,0.0,6.0,28.0,2.0,18.0,,,,,,,37,49,17,33,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,61.6,32.6,5.8,0.0,61.6,5.8,51.2,5.8,0.0,100.0,9.4,83.0,9.4
34235,76,34,Rosis,325,158,160,6,295,28,5,14,45,45,50,638,133,547,24,85,147,29.0,20.0,27.0,21.0,33.0,16.0,26.0,11.0,25.0,19.0,27.0,15.0,3.0,10.0,2.0,2.0,5.0,1.0,158,15,35,27,80,26,22,32,271,29,66,44,132,67,148,91,331,120,32,3,6,271,210,53,5,8,2853,2404,256,23,192,0.0,14.0,60.0,0.0,85.0,,,,,,,77,133,84,49,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,48.6,49.2,1.8,0.9,47.7,9.8,36.9,1.8,1.9,98.1,20.3,75.9,3.8
34236,76,34,Rouet,39,29,9,1,33,6,0,2,7,9,12,137,23,119,6,18,28,10.0,1.0,0.0,5.0,5.0,8.0,8.0,1.0,0.0,3.0,4.0,7.0,2.0,0.0,0.0,2.0,1.0,1.0,29,7,6,5,12,1,4,7,69,16,14,14,24,30,25,32,51,15,11,0,3,69,34,33,0,3,474,419,31,0,25,0.0,6.0,7.0,2.0,14.0,,,,,,,24,27,8,19,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,74.4,23.1,2.6,0.0,74.4,28.2,38.5,7.7,0.0,100.0,37.9,51.7,10.3
34237,76,34,Roujan,1463,1123,308,32,1309,147,9,68,222,390,434,4897,993,4505,123,376,1089,259.0,79.0,87.0,180.0,207.0,277.0,211.0,60.0,76.0,166.0,192.0,254.0,45.0,18.0,11.0,12.0,14.0,23.0,1123,137,267,209,510,227,120,163,2297,294,590,456,957,520,1090,874,2413,840,262,46,21,2297,1734,519,105,44,15334,13451,1701,537,182,80.0,59.0,802.0,16.0,166.0,,,,,,,813,1014,574,440,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,76.8,21.1,2.2,3.1,73.6,17.9,57.4,1.4,4.1,95.9,23.3,74.8,1.9
34238,76,34,Saint-André-de-Buèges,49,25,24,0,45,3,1,3,6,9,6,94,22,86,3,8,25,13.0,2.0,1.0,1.0,2.0,6.0,11.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,25,3,7,4,11,3,4,4,47,3,12,12,20,8,22,14,50,16,8,0,1,47,29,17,0,1,419,327,42,0,50,1.0,1.0,7.0,2.0,14.0,,,,,,,18,25,14,11,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,51.0,49.0,0.0,0.0,51.0,16.3,32.7,2.0,0.0,100.0,32.0,64.0,4.0
34239,76,34,Saint-André-de-Sangonis,2953,2635,64,254,2408,541,22,184,542,937,951,11091,2155,9680,476,1403,2629,350.0,183.0,262.0,596.0,567.0,671.0,292.0,141.0,190.0,517.0,484.0,524.0,58.0,42.0,71.0,78.0,82.0,145.0,2635,363,571,423,1278,578,304,396,6262,867,1422,1081,2892,1361,2189,1719,5823,1829,743,152,63,6262,4527,1629,370,106,36626,31555,4554,1201,517,396.0,173.0,1708.0,42.0,317.0,,,,,,,1993,2390,1222,1169,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,89.2,2.2,8.6,5.1,84.1,25.2,61.9,2.1,5.8,94.2,28.2,69.4,2.4
34240,76,34,Saint-Aunès,1917,1814,18,86,1293,617,31,235,324,440,783,7763,1232,6144,578,1609,1566,64.0,24.0,60.0,484.0,388.0,545.0,39.0,15.0,42.0,428.0,297.0,325.0,25.0,9.0,17.0,57.0,91.0,217.0,1814,298,304,462,750,284,187,279,4276,593,797,1216,1669,937,1226,1849,3752,1272,513,150,28,4276,3206,1016,324,54,23309,20291,2622,832,396,403.0,20.0,1227.0,17.0,146.0,,,,,,,1589,1748,765,982,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663,94.6,0.9,4.5,7.8,86.8,26.8,66.4,1.5,8.3,91.7,28.3,70.1,1.5
34241,76,34,Saint-Bauzille-de-la-Sylve,482,408,28,45,437,41,2,16,63,123,204,1871,366,1735,39,123,407,89.0,35.0,41.0,85.0,93.0,65.0,79.0,30.0,34.0,81.0,85.0,57.0,9.0,5.0,5.0,4.0,8.0,7.0,408,63,74,53,218,73,59,86,910,157,167,125,460,251,294,247,1079,307,91,0,10,910,691,206,0,14,6898,6434,402,0,63,1.0,77.0,253.0,5.0,72.0,,,,,,,285,387,195,192,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,84.6,5.8,9.3,0.0,84.6,18.9,63.7,2.1,0.0,100.0,22.3,75.2,2.5
34242,76,34,Saint-Bauzille-de-Montmel,580,507,47,26,529,46,2,24,59,123,299,2471,463,2335,42,133,451,65.0,23.0,31.0,87.0,125.0,119.0,55.0,17.0,24.0,78.0,120.0,117.0,11.0,5.0,7.0,8.0,6.0,3.0,507,36,108,127,235,93,66,76,1212,86,274,352,500,140,477,610,1243,396,97,0,14,1212,988,198,0,26,7360,6506,680,0,174,1.0,42.0,348.0,22.0,93.0,,,,,,,413,493,184,309,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,87.4,8.1,4.5,0.0,87.4,16.7,68.3,2.4,0.0,100.0,19.1,78.1,2.8
34243,76,34,Saint-Bauzille-de-Putois,1054,874,62,119,926,126,7,52,180,307,328,3766,751,3385,120,369,862,190.0,77.0,116.0,107.0,160.0,212.0,159.0,54.0,90.0,98.0,140.0,201.0,28.0,23.0,26.0,10.0,20.0,11.0,874,88,149,167,470,252,101,117,1839,151,328,399,961,334,600,711,2121,619,230,4,25,1839,1303,480,4,55,13130,11128,1657,40,345,3.0,107.0,520.0,44.0,200.0,,,,,,,587,800,444,356,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,82.9,5.9,11.3,0.4,82.5,21.8,58.7,2.4,0.5,99.5,26.3,70.8,2.9
34244,76,34,Saint-Brès,1699,1587,17,95,1083,563,40,254,369,428,496,6186,1007,4643,531,1447,1523,62.0,34.0,109.0,503.0,264.0,551.0,53.0,28.0,82.0,424.0,211.0,156.0,8.0,5.0,20.0,50.0,47.0,391.0,1587,173,488,291,635,185,201,249,3462,361,1013,748,1340,581,1600,1112,2893,993,546,183,48,3462,2296,1068,379,98,21590,16427,3810,1993,1353,466.0,51.0,983.0,11.0,76.0,,,,,,,1317,1493,733,760,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404,93.4,1.0,5.6,10.8,82.6,32.1,58.4,2.8,11.5,88.5,34.4,62.6,3.0
34245,76,34,Saint-Chinian,1354,864,144,346,1139,212,4,43,182,282,353,3791,741,3413,121,376,836,222.0,89.0,103.0,187.0,132.0,102.0,187.0,71.0,81.0,169.0,112.0,96.0,36.0,18.0,22.0,18.0,20.0,5.0,864,98,169,143,454,182,98,173,1683,190,366,341,787,390,704,628,2069,587,245,40,32,1683,1120,495,118,68,14149,11693,1881,362,576,4.0,62.0,629.0,20.0,149.0,,,,,,,508,755,456,299,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,63.8,10.6,25.6,3.0,60.9,18.1,43.4,2.4,4.6,95.4,28.4,67.9,3.7
34246,76,34,Entre-Vignes,1043,872,112,59,903,136,3,43,136,244,446,4108,755,3759,113,342,835,139.0,30.0,68.0,281.0,205.0,112.0,124.0,20.0,55.0,272.0,181.0,80.0,15.0,10.0,11.0,9.0,24.0,30.0,872,102,143,123,504,163,129,212,2009,237,360,321,1091,430,588,518,2572,679,162,15,31,2009,1592,356,37,61,15942,14333,1038,12,571,185.0,40.0,509.0,18.0,120.0,,,,,,,703,830,343,487,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857,83.6,10.7,5.7,1.4,82.2,15.5,65.1,3.0,1.7,98.3,18.6,77.9,3.6
34247,76,34,Saint-Clément-de-Rivière,2495,2279,109,107,1809,682,255,180,194,280,1370,11094,1689,9927,588,1164,2153,47.0,13.0,99.0,1212.0,514.0,268.0,28.0,9.0,89.0,1006.0,357.0,151.0,19.0,4.0,10.0,205.0,157.0,115.0,2279,240,485,376,1178,295,282,601,4808,427,1022,916,2444,668,1688,1755,6984,1610,625,110,44,4808,3721,999,219,89,39038,35991,2510,322,537,508.0,82.0,1523.0,18.0,148.0,,,,,,,1891,2188,978,1210,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169,91.3,4.4,4.3,4.4,86.9,25.1,64.5,1.8,4.8,95.2,27.4,70.6,1.9
34248,76,34,Sainte-Croix-de-Quintillargues,366,348,5,14,336,29,3,16,34,92,202,1663,324,1609,22,52,348,19.0,15.0,8.0,88.0,75.0,142.0,18.0,10.0,5.0,87.0,70.0,135.0,1.0,5.0,3.0,1.0,5.0,6.0,348,33,68,90,157,51,51,55,970,75,206,296,393,130,313,415,805,291,50,0,7,970,851,104,0,15,4794,4398,261,0,135,2.0,41.0,232.0,16.0,57.0,,,,,,,308,341,108,234,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,95.1,1.4,3.8,0.0,95.1,13.7,79.5,1.9,0.0,100.0,14.4,83.6,2.0
34249,76,34,Saint-Drézéry,1264,1182,19,62,1065,195,7,41,134,366,635,5633,1013,5083,166,540,1178,101.0,27.0,62.0,323.0,303.0,362.0,85.0,17.0,37.0,300.0,278.0,294.0,16.0,10.0,25.0,24.0,24.0,66.0,1182,179,282,166,556,200,169,187,2952,418,784,464,1287,735,1205,754,2939,911,238,37,33,2952,2360,522,91,70,16576,15034,888,99,654,196.0,49.0,745.0,26.0,166.0,,,,,,,1013,1158,415,743,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145,93.5,1.5,4.9,2.9,90.6,18.8,72.1,2.6,3.1,96.9,20.1,77.1,2.8
34250,76,34,Saint-Étienne-d'Albagnan,302,166,100,36,290,11,3,18,29,55,62,677,156,649,9,28,159,61.0,20.0,10.0,20.0,28.0,20.0,55.0,18.0,10.0,20.0,28.0,20.0,7.0,2.0,0.0,0.0,0.0,0.0,166,13,33,29,91,33,26,33,301,22,65,59,155,45,125,115,393,134,29,0,3,301,252,43,0,6,2859,2553,274,0,33,0.0,27.0,52.0,3.0,84.0,,,,,,,114,151,79,72,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,55.0,33.1,11.9,0.0,55.0,9.6,44.4,1.0,0.0,100.0,17.5,80.7,1.8
34251,76,34,Saint-Étienne-de-Gourgas,294,222,61,11,280,14,0,11,26,54,130,1079,210,1039,12,40,218,45.0,12.0,25.0,52.0,59.0,26.0,38.0,12.0,22.0,50.0,59.0,26.0,7.0,0.0,3.0,2.0,0.0,0.0,222,17,40,41,124,46,51,27,520,37,109,107,268,69,189,188,634,177,39,0,6,520,409,104,0,7,3458,3168,242,0,48,1.0,30.0,92.0,9.0,90.0,,,,,,,168,212,89,123,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,75.5,20.7,3.7,0.0,75.5,13.3,60.2,2.0,0.0,100.0,17.6,79.7,2.7
34252,76,34,Saint-Étienne-Estréchoux,253,138,39,76,180,73,0,8,39,42,49,606,104,483,34,123,134,45.0,23.0,14.0,29.0,15.0,9.0,31.0,9.0,12.0,25.0,15.0,9.0,14.0,14.0,2.0,4.0,0.0,0.0,138,21,38,18,62,16,22,24,257,32,74,40,111,83,176,76,271,109,25,1,4,257,203,42,1,12,2063,1829,206,4,29,0.0,17.0,89.0,1.0,31.0,,,,,,,60,124,76,48,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,54.5,15.4,30.0,0.4,54.2,9.9,43.1,1.6,0.7,99.3,18.1,79.0,2.9
34253,76,34,Saint-Félix-de-l'Héras,40,15,13,12,35,2,0,2,3,3,7,66,14,63,1,3,14,6.0,3.0,1.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15,1,4,0,10,2,6,2,32,1,14,0,17,3,16,0,47,9,6,0,0,32,20,12,0,0,244,148,96,0,0,0.0,5.0,2.0,0.0,8.0,,,,,,,9,14,7,7,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,37.5,32.5,30.0,0.0,37.5,15.0,22.5,0.0,0.0,100.0,40.0,60.0,0.0
34254,76,34,Saint-Félix-de-Lodez,592,512,20,60,507,83,9,24,70,148,261,2316,443,2110,68,205,497,73.0,26.0,54.0,94.0,177.0,73.0,60.0,14.0,40.0,88.0,166.0,63.0,13.0,12.0,13.0,6.0,11.0,10.0,512,67,107,64,274,113,103,58,1142,140,248,166,588,266,439,268,1343,364,137,0,11,1142,829,282,0,31,7240,6440,685,0,115,0.0,52.0,359.0,20.0,81.0,,,,,,,363,496,235,261,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,86.5,3.4,10.1,0.0,86.5,23.1,61.5,1.9,0.0,100.0,26.8,71.1,2.1
34255,76,34,Saint-Gély-du-Fesc,4629,4448,60,121,3817,803,46,357,527,1114,2403,21196,3689,19151,753,2029,4425,116.0,49.0,241.0,1696.0,1105.0,1218.0,87.0,34.0,183.0,1524.0,943.0,896.0,28.0,15.0,56.0,170.0,161.0,320.0,4448,351,827,801,2469,991,651,828,10399,845,2057,2092,5404,1424,3313,3523,12937,3328,1037,217,83,10399,7954,2279,487,167,70470,63268,6028,1585,1175,1386.0,106.0,2599.0,28.0,329.0,,,,,,,3892,4262,1722,2541,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,96.1,1.3,2.6,4.7,91.4,22.4,71.9,1.8,4.9,95.1,23.3,74.8,1.9
34256,76,34,Saint-Geniès-des-Mourgues,983,888,20,76,872,108,5,46,141,240,457,4110,784,3820,101,286,866,118.0,41.0,78.0,274.0,127.0,228.0,105.0,35.0,53.0,245.0,120.0,204.0,13.0,6.0,25.0,27.0,6.0,24.0,888,81,147,223,436,173,85,179,2112,203,355,618,935,322,627,1002,2159,634,239,85,15,2112,1558,517,181,37,14008,11653,2141,1275,214,183.0,36.0,573.0,7.0,90.0,,,,,,,723,852,321,531,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,90.3,2.0,7.7,8.6,81.7,24.3,64.5,1.5,9.6,90.4,26.9,71.4,1.7
34257,76,34,Saint-Geniès-de-Varensal,147,90,53,4,129,15,0,12,23,23,32,365,78,335,11,26,90,36.0,16.0,11.0,7.0,10.0,10.0,26.0,15.0,11.0,7.0,9.0,10.0,9.0,1.0,0.0,0.0,1.0,0.0,90,19,12,16,43,14,14,15,176,36,21,31,88,72,41,56,196,62,23,6,5,176,125,39,6,12,1579,1424,107,20,49,0.0,13.0,33.0,2.0,42.0,,,,,,,45,75,44,31,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,61.2,36.1,2.7,4.1,57.1,15.6,42.2,3.4,6.7,93.3,25.6,68.9,5.6
34258,76,34,Saint-Geniès-de-Fontedit,965,726,185,54,916,47,2,16,96,248,364,3363,684,3226,40,132,726,118.0,39.0,55.0,152.0,172.0,191.0,111.0,36.0,50.0,147.0,161.0,179.0,6.0,3.0,5.0,4.0,10.0,10.0,726,91,115,145,375,191,78,106,1695,212,287,383,812,374,501,689,1799,597,120,5,9,1695,1410,259,8,26,10605,10061,468,42,76,80.0,62.0,464.0,9.0,111.0,,,,,,,547,685,313,372,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,75.2,19.2,5.6,0.5,74.7,12.4,61.9,0.9,0.7,99.3,16.5,82.2,1.2
34259,76,34,Saint-Georges-d'Orques,2930,2514,125,290,1866,1053,36,284,510,614,1070,10762,1753,8621,751,2119,2512,234.0,56.0,170.0,883.0,758.0,410.0,172.0,34.0,112.0,759.0,498.0,176.0,59.0,23.0,58.0,121.0,258.0,231.0,2514,305,554,367,1288,495,327,466,5646,621,1261,964,2800,987,2024,1451,6299,1580,871,194,63,5646,3590,1895,480,161,38445,32239,5362,1953,844,905.0,111.0,1292.0,22.0,183.0,,,,,,,1994,2365,1184,1181,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320,85.8,4.3,9.9,6.6,79.2,29.7,53.9,2.2,7.7,92.3,34.6,62.8,2.5
34260,76,34,Saint-Gervais-sur-Mare,748,365,295,87,593,134,6,26,74,117,142,1575,282,1293,83,283,365,175.0,31.0,30.0,57.0,33.0,40.0,135.0,20.0,26.0,43.0,27.0,32.0,40.0,11.0,4.0,14.0,6.0,8.0,365,42,68,63,192,83,40,70,685,91,133,111,351,173,263,253,886,244,106,19,15,685,457,201,47,27,5727,4804,760,139,163,2.0,60.0,172.0,8.0,123.0,,,,,,,158,306,184,122,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,48.8,39.4,11.6,2.5,46.4,14.2,32.6,2.0,5.2,95.1,29.0,66.8,4.1
34261,76,34,Saint-Guilhem-le-Désert,251,140,99,11,206,39,4,26,35,38,36,527,106,437,32,87,140,85.0,8.0,9.0,15.0,17.0,6.0,69.0,6.0,9.0,4.0,11.0,6.0,16.0,2.0,0.0,10.0,4.0,0.0,140,16,26,24,75,27,17,32,236,24,43,36,133,51,93,76,307,92,42,0,6,236,160,65,0,11,2737,2378,260,0,100,2.0,6.0,94.0,1.0,37.0,,,,,,,50,118,76,41,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,55.8,39.4,4.4,0.0,55.8,16.7,36.7,2.4,0.0,100.0,30.0,65.7,4.3
34262,76,34,Saint-Guiraud,149,119,15,15,144,5,1,4,13,38,63,580,115,570,4,10,119,22.0,4.0,7.0,36.0,32.0,18.0,22.0,4.0,6.0,35.0,31.0,17.0,0.0,0.0,1.0,1.0,1.0,1.0,119,22,24,15,59,22,21,16,273,51,60,40,122,115,102,78,285,96,18,0,6,273,230,31,0,12,1686,1464,88,0,134,0.0,14.0,52.0,8.0,45.0,,,,,,,89,115,49,66,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,79.9,10.1,10.1,0.0,79.9,12.1,64.4,4.0,0.0,100.0,15.1,80.7,5.0
34263,76,34,Saint-Hilaire-de-Beauvoir,194,184,3,7,176,18,0,11,23,46,104,875,166,819,18,56,182,30.0,6.0,5.0,38.0,60.0,43.0,27.0,5.0,4.0,34.0,57.0,38.0,3.0,1.0,1.0,4.0,3.0,5.0,184,24,42,28,89,31,32,26,458,52,117,85,204,99,163,141,473,129,48,0,6,458,338,111,0,9,2624,2326,231,0,67,1.0,29.0,111.0,9.0,32.0,,,,,,,155,177,75,102,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,94.8,1.5,3.6,0.0,94.8,24.7,66.5,3.1,0.0,100.0,26.1,70.1,3.3
34264,76,34,Saint-Jean-de-Buèges,206,103,94,9,177,29,1,16,31,31,24,401,80,333,23,68,103,76.0,2.0,2.0,4.0,5.0,14.0,58.0,2.0,2.0,4.0,4.0,10.0,17.0,0.0,0.0,0.0,1.0,4.0,103,6,24,20,52,19,14,18,211,11,52,47,101,18,92,74,216,52,45,5,6,211,115,83,9,13,1607,1223,311,29,72,0.0,25.0,36.0,0.0,42.0,,,,,,,41,97,54,43,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,50.0,45.6,4.4,2.4,47.6,21.8,25.2,2.9,4.9,95.1,43.7,50.5,5.8
34265,76,34,Saint-Jean-de-Cornies,331,308,13,10,321,10,1,2,19,85,201,1593,299,1564,9,29,285,9.0,5.0,4.0,85.0,103.0,79.0,8.0,3.0,4.0,83.0,102.0,76.0,1.0,2.0,0.0,2.0,1.0,3.0,308,31,49,61,167,53,56,58,839,93,139,192,415,151,235,281,926,267,36,10,5,839,731,95,30,13,4875,4594,233,61,48,34.0,10.0,203.0,7.0,54.0,,,,,,,285,305,84,221,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,93.1,3.9,3.0,3.0,90.0,10.9,80.7,1.5,3.2,96.8,11.7,86.7,1.6
34266,76,34,Saint-Jean-de-Cuculles,246,212,11,24,233,12,2,11,17,45,136,1048,200,1015,11,31,212,26.0,3.0,13.0,52.0,67.0,50.0,23.0,1.0,12.0,50.0,65.0,49.0,3.0,2.0,1.0,1.0,2.0,1.0,212,21,34,35,122,49,37,36,532,46,91,97,298,74,157,178,639,169,36,0,8,532,442,76,0,14,3445,3067,194,0,185,1.0,30.0,128.0,19.0,33.0,,,,,,,175,211,72,139,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,86.2,4.5,9.8,0.0,86.2,14.6,68.7,3.3,0.0,100.0,17.0,79.7,3.8
34267,76,34,Saint-Jean-de-Fos,996,774,131,90,915,78,10,49,141,252,323,3386,700,3175,72,206,753,149.0,62.0,71.0,139.0,183.0,147.0,128.0,51.0,62.0,125.0,174.0,140.0,20.0,12.0,9.0,13.0,10.0,7.0,774,71,160,145,398,158,123,117,1734,156,360,373,845,286,615,628,1856,557,200,0,17,1734,1310,397,0,27,11970,10513,1322,0,136,0.0,76.0,504.0,32.0,162.0,,,,,,,553,732,348,384,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774,77.7,13.2,9.0,0.0,77.7,20.1,55.9,1.7,0.0,100.0,25.8,72.0,2.2
34268,76,34,Saint-Jean-de-la-Blaquière,393,307,65,21,356,35,5,15,62,92,133,1345,277,1256,30,89,296,68.0,12.0,22.0,53.0,65.0,76.0,56.0,9.0,18.0,49.0,59.0,75.0,12.0,3.0,4.0,4.0,6.0,1.0,307,35,74,34,164,89,34,41,695,87,164,72,372,148,279,142,776,242,61,2,4,695,564,124,4,7,4335,4015,279,7,41,0.0,32.0,193.0,6.0,76.0,,,,,,,202,296,129,167,,,,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,78.1,16.5,5.3,0.5,77.6,15.5,61.6,1.0,0.7,99.3,19.9,78.8,1.3
