LIBGEO,AN,TYPE_LOG,NOMBRE
Pomérols,2022,Résidences principales,1104.24024789788
Popian,2022,Résidences principales,154.600052495147
Portiragnes,2022,Résidences principales,1632.65662388856
Le Pouget,2022,Résidences principales,934.502016220885
Le Poujol-sur-Orb,2022,Résidences principales,483.092070578632
Poujols,2022,Résidences principales,83.9171270718235
Poussan,2022,Résidences principales,2803.45318370996
Pouzolles,2022,Résidences principales,541.719970413299
Pouzols,2022,Résidences principales,399.0
Le Pradal,2022,Résidences principales,145.0
Prades-le-Lez,2022,Résidences principales,2716.0
Prades-sur-Vernazobre,2022,Résidences principales,168.0
Prémian,2022,Résidences principales,266.535078417242
Le Puech,2022,Résidences principales,120.418106762331
Puéchabon,2022,Résidences principales,234.388536309723
Puilacher,2022,Résidences principales,222.357631951283
Puimisson,2022,Résidences principales,527.0
Puissalicon,2022,Résidences principales,589.440022253543
Puisserguier,2022,Résidences principales,1424.07411964021
Quarante,2022,Résidences principales,804.610652386869
Restinclières,2022,Résidences principales,984.19343563073
Rieussec,2022,Résidences principales,43.0
Riols,2022,Résidences principales,363.519821840777
Les Rives,2022,Résidences principales,73.9798657718124
Romiguières,2022,Résidences principales,10.6153846153846
Roquebrun,2022,Résidences principales,325.20540816902
Roqueredonde,2022,Résidences principales,75.4741341875093
Roquessels,2022,Résidences principales,53.1680672268907
Rosis,2022,Résidences principales,158.154853355461
Rouet,2022,Résidences principales,28.75
Roujan,2022,Résidences principales,1123.0
Saint-André-de-Buèges,2022,Résidences principales,25.0
Saint-André-de-Sangonis,2022,Résidences principales,2634.7055572726
Saint-Aunès,2022,Résidences principales,1813.52356855516
Saint-Bauzille-de-la-Sylve,2022,Résidences principales,408.283194209928
Saint-Bauzille-de-Montmel,2022,Résidences principales,506.691052255504
Saint-Bauzille-de-Putois,2022,Résidences principales,873.573802270779
Saint-Brès,2022,Résidences principales,1587.0
Saint-Chinian,2022,Résidences principales,864.149872766858
Entre-Vignes,2022,Résidences principales,872.0
Saint-Clément-de-Rivière,2022,Résidences principales,2279.45790314817
Sainte-Croix-de-Quintillargues,2022,Résidences principales,347.693546932698
Saint-Drézéry,2022,Résidences principales,1182.26221611501
Saint-Étienne-d'Albagnan,2022,Résidences principales,165.700970593196
Saint-Étienne-de-Gourgas,2022,Résidences principales,221.96441941106
Saint-Étienne-Estréchoux,2022,Résidences principales,138.255153256796
Saint-Félix-de-l'Héras,2022,Résidences principales,15.0
Saint-Félix-de-Lodez,2022,Résidences principales,512.0
Saint-Gély-du-Fesc,2022,Résidences principales,4448.38461445155
Saint-Geniès-des-Mourgues,2022,Résidences principales,888.020847233991
Saint-Geniès-de-Varensal,2022,Résidences principales,89.971413432471
Saint-Geniès-de-Fontedit,2022,Résidences principales,725.882644452444
Saint-Georges-d'Orques,2022,Résidences principales,2514.11761267127
Saint-Gervais-sur-Mare,2022,Résidences principales,365.219214101986
Saint-Guilhem-le-Désert,2022,Résidences principales,140.279370294208
Saint-Guiraud,2022,Résidences principales,119.399018021357
Saint-Hilaire-de-Beauvoir,2022,Résidences principales,183.525776737856
Saint-Jean-de-Buèges,2022,Résidences principales,102.915739882954
Saint-Jean-de-Cornies,2022,Résidences principales,308.0
Saint-Jean-de-Cuculles,2022,Résidences principales,211.971714296187
Saint-Jean-de-Fos,2022,Résidences principales,774.415547854898
Saint-Jean-de-la-Blaquière,2022,Résidences principales,307.0
Saint-Jean-de-Minervois,2022,Résidences principales,72.0
Saint-Jean-de-Védas,2022,Résidences principales,6048.90961046772
Saint-Julien,2022,Résidences principales,123.419078734612
Saint-Just,2022,Résidences principales,1332.06368115365
Saint-Martin-de-l'Arçon,2022,Résidences principales,61.0
Saint-Martin-de-Londres,2022,Résidences principales,1140.21669892816
Saint-Mathieu-de-Tréviers,2022,Résidences principales,1987.99428990158
Saint-Maurice-Navacelles,2022,Résidences principales,97.9400374624283
Saint-Michel,2022,Résidences principales,31.6363636363636
Saint-Nazaire-de-Ladarez,2022,Résidences principales,162.921116462232
Saint-Nazaire-de-Pézan,2022,Résidences principales,261.039884781389
Saint-Pargoire,2022,Résidences principales,998.348885370058
Saint-Paul-et-Valmalle,2022,Résidences principales,548.951331600607
Saint-Pierre-de-la-Fage,2022,Résidences principales,65.0
Saint-Pons-de-Thomières,2022,Résidences principales,797.279252561403
Saint-Pons-de-Mauchiens,2022,Résidences principales,304.64086011957
Saint-Privat,2022,Résidences principales,215.0
Saint-Saturnin-de-Lucian,2022,Résidences principales,131.560624383956
Saint-Sériès,2022,Résidences principales,410.063033209226
Saint-Thibéry,2022,Résidences principales,1342.96077110457
Saint-Vincent-de-Barbeyrargues,2022,Résidences principales,305.842212815252
Saint-Vincent-d'Olargues,2022,Résidences principales,198.0
Salasc,2022,Résidences principales,163.054389015472
La Salvetat-sur-Agout,2022,Résidences principales,530.261915609765
Saturargues,2022,Résidences principales,417.983342065673
Saussan,2022,Résidences principales,768.988803576085
Saussines,2022,Résidences principales,436.110748306213
Sauteyrargues,2022,Résidences principales,183.500589208528
Sauvian,2022,Résidences principales,2451.35497016397
Sérignan,2022,Résidences principales,4141.0
Servian,2022,Résidences principales,2295.36276390122
Sète,2022,Résidences principales,24425.8751465153
Siran,2022,Résidences principales,364.705261011999
Sorbs,2022,Résidences principales,24.0
Soubès,2022,Résidences principales,416.0
Le Soulié,2022,Résidences principales,70.8686131386861
Soumont,2022,Résidences principales,126.0
Sussargues,2022,Résidences principales,1178.39362776234
Taussac-la-Billière,2022,Résidences principales,223.763982434598
Teyran,2022,Résidences principales,1967.0
Thézan-lès-Béziers,2022,Résidences principales,1361.29826894608
Tourbes,2022,Résidences principales,832.015654303593
La Tour-sur-Orb,2022,Résidences principales,651.0
Tressan,2022,Résidences principales,307.557150323259
Le Triadou,2022,Résidences principales,257.164267382575
Usclas-d'Hérault,2022,Résidences principales,180.14516204601
Usclas-du-Bosc,2022,Résidences principales,98.7610619469024
La Vacquerie-et-Saint-Martin-de-Castries,2022,Résidences principales,104.656053256242
Vacquières,2022,Résidences principales,301.755814455872
Vailhan,2022,Résidences principales,72.0
Vailhauquès,2022,Résidences principales,1038.39247431922
Valergues,2022,Résidences principales,902.082688544946
Valflaunès,2022,Résidences principales,335.0
Valmascle,2022,Résidences principales,24.391304347826
Valras-Plage,2022,Résidences principales,2521.09294525418
Valros,2022,Résidences principales,763.190418665406
Vélieux,2022,Résidences principales,40.3516483516483
Vendargues,2022,Résidences principales,3127.05140900814
Vendémian,2022,Résidences principales,509.5176523339
Vendres,2022,Résidences principales,1143.14912463146
Verreries-de-Moussans,2022,Résidences principales,50.2857142857144
Vias,2022,Résidences principales,2853.0
Vic-la-Gardiole,2022,Résidences principales,1667.11233606286
Vieussan,2022,Résidences principales,148.830042252067
Villemagne-l'Argentière,2022,Résidences principales,199.826365692175
Villeneuve-lès-Béziers,2022,Résidences principales,2088.92354645661
Villeneuve-lès-Maguelone,2022,Résidences principales,4155.48901066801
Villeneuvette,2022,Résidences principales,37.125
Villespassans,2022,Résidences principales,93.0
Villetelle,2022,Résidences principales,681.218930149146
Villeveyrac,2022,Résidences principales,1584.53976435987
Viols-en-Laval,2022,Résidences principales,91.2233009708739
Viols-le-Fort,2022,Résidences principales,557.720784088194
La Grande-Motte,2022,Résidences principales,5237.0
Aigaliers,2021,Résidences principales,226.843586607998
Aigremont,2021,Résidences principales,324.224895961304
Aigues-Mortes,2021,Résidences principales,3958.464444445
Aigues-Vives,2021,Résidences principales,1404.75063422898
Aiguèze,2021,Résidences principales,108.581887104935
Aimargues,2021,Résidences principales,2347.19020372946
Alès,2021,Résidences principales,22913.3143908112
Allègre-les-Fumades,2021,Résidences principales,436.17791380569
Alzon,2021,Résidences principales,94.546511627907
Anduze,2021,Résidences principales,1653.35871898301
Les Angles,2021,Résidences principales,4417.61285040934
Aramon,2021,Résidences principales,1855.66335695683
Argilliers,2021,Résidences principales,184.125004044558
Arpaillargues-et-Aureillac,2021,Résidences principales,458.528886310411
Arphy,2021,Résidences principales,82.2377622377622
Arre,2021,Résidences principales,138.972666787455
Arrigas,2021,Résidences principales,102.544074654878
Aspères,2021,Résidences principales,228.925445402059
Aubais,2021,Résidences principales,1227.78352553123
Aubord,2021,Résidences principales,958.507312962337
Aubussargues,2021,Résidences principales,146.626738440996
Aujac,2021,Résidences principales,90.2857142857143
Aujargues,2021,Résidences principales,370.905037442921
Aulas,2021,Résidences principales,229.102035629898
Aumessas,2021,Résidences principales,130.276172670325
Avèze,2021,Résidences principales,530.313468882783
Bagard,2021,Résidences principales,1081.81938906192
Bagnols-sur-Cèze,2021,Résidences principales,8663.81397772652
Barjac,2021,Résidences principales,815.179106126837
Baron,2021,Résidences principales,155.29765113211
La Bastide-d'Engras,2021,Résidences principales,95.9964975245987
Beaucaire,2021,Résidences principales,7041.30800130361
Beauvoisin,2021,Résidences principales,2158.90120715972
Bellegarde,2021,Résidences principales,3172.1443156258
Belvézet,2021,Résidences principales,121.825971208486
Bernis,2021,Résidences principales,1405.1798451074
Bessèges,2021,Résidences principales,1377.78594512063
Bez-et-Esparon,2021,Résidences principales,164.374594458559
Bezouce,2021,Résidences principales,1036.88650602267
Blandas,2021,Résidences principales,64.9374099571398
Blauzac,2021,Résidences principales,501.286458505969
Boisset-et-Gaujac,2021,Résidences principales,1060.38888855958
Boissières,2021,Résidences principales,244.476318646241
Bonnevaux,2021,Résidences principales,47.7922077922078
Bordezac,2021,Résidences principales,188.529317205755
Boucoiran-et-Nozières,2021,Résidences principales,410.646937283667
Bouillargues,2021,Résidences principales,2713.21784738021
Bouquet,2021,Résidences principales,95.9877254889756
Bourdic,2021,Résidences principales,163.372707972812
Bragassargues,2021,Résidences principales,72.4311377245509
Branoux-les-Taillades,2021,Résidences principales,611.936918903399
Bréau-Mars,2021,Résidences principales,300.337965421438
Brignon,2021,Résidences principales,337.768831394679
Brouzet-lès-Quissac,2021,Résidences principales,140.400686231392
Brouzet-lès-Alès,2021,Résidences principales,312.977113314667
La Bruguière,2021,Résidences principales,146.393578824448
Cabrières,2021,Résidences principales,716.953386761222
La Cadière-et-Cambo,2021,Résidences principales,110.994589313928
Le Cailar,2021,Résidences principales,1114.32792696426
Caissargues,2021,Résidences principales,1840.81415921726
La Calmette,2021,Résidences principales,1084.49138465908
Calvisson,2021,Résidences principales,2595.35410958151
Campestre-et-Luc,2021,Résidences principales,74.6641791044776
Canaules-et-Argentières,2021,Résidences principales,196.124696081318
Cannes-et-Clairan,2021,Résidences principales,250.746120931982
La Capelle-et-Masmolène,2021,Résidences principales,187.612023021679
Cardet,2021,Résidences principales,396.51963667052
Carnas,2021,Résidences principales,213.709819158283
Carsan,2021,Résidences principales,320.96036502648
Cassagnoles,2021,Résidences principales,186.608565988367
Castelnau-Valence,2021,Résidences principales,192.659172451762
Castillon-du-Gard,2021,Résidences principales,726.407357186101
Causse-Bégon,2021,Résidences principales,14.0
Caveirac,2021,Résidences principales,1897.96159470746
Cavillargues,2021,Résidences principales,421.694942327869
Cendras,2021,Résidences principales,803.844807747588
Chambon,2021,Résidences principales,137.905577798713
Chamborigaud,2021,Résidences principales,419.763324183162
Chusclan,2021,Résidences principales,458.796397777076
Clarensac,2021,Résidences principales,1767.85817543698
Codognan,2021,Résidences principales,1051.22545568661
Codolet,2021,Résidences principales,276.828397207337
Collias,2021,Résidences principales,503.689084327302
Collorgues,2021,Résidences principales,261.618720872437
Colognac,2021,Résidences principales,111.505263157895
Combas,2021,Résidences principales,313.894980995726
Comps,2021,Résidences principales,715.517365080362
Concoules,2021,Résidences principales,122.238826179679
Congénies,2021,Résidences principales,726.146865812098
Connaux,2021,Résidences principales,773.187694426852
Conqueyrac,2021,Résidences principales,45.5299520133909
Corbès,2021,Résidences principales,71.9659863945578
Corconne,2021,Résidences principales,274.647880683984
Cornillon,2021,Résidences principales,388.944554626797
Courry,2021,Résidences principales,145.489653396921
Crespian,2021,Résidences principales,184.222948974501
