AN,LIBGEO,STATUT,NOMBRE
2022,Montignargues,Propriétaire,162.991345078752
2022,Montmirat,Propriétaire,127.420067093791
2022,Montpezat,Propriétaire,415.069517960119
2022,Moulézan,Propriétaire,197.0
2022,Moussac,Propriétaire,465.397150118821
2022,Mus,Propriétaire,505.0
2022,Nages-et-Solorgues,Propriétaire,751.048987419677
2022,Navacelles,Propriétaire,101.659733089018
2022,Ners,Propriétaire,278.812860070514
2022,Nîmes,Propriétaire,29277.5341395263
2022,Orsan,Propriétaire,418.821309673063
2022,Orthoux-Sérignac-Quilhan,Propriétaire,158.49947981415
2022,Parignargues,Propriétaire,198.207357289517
2022,Peyremale,Propriétaire,120.0
2022,Peyrolles,Propriétaire,12.4
2022,Le Pin,Propriétaire,159.427479726336
2022,Les Plans,Propriétaire,88.8555100060561
2022,Les Plantiers,Propriétaire,75.0
2022,Pommiers,Propriétaire,24.8727272727274
2022,Pompignan,Propriétaire,291.0
2022,Ponteils-et-Brésis,Propriétaire,129.335155689974
2022,Pont-Saint-Esprit,Propriétaire,3005.47691053784
2022,Portes,Propriétaire,111.0
2022,Potelières,Propriétaire,130.265374017778
2022,Pougnadoresse,Propriétaire,94.0445231354571
2022,Poulx,Propriétaire,1503.10505892377
2022,Pouzilhac,Propriétaire,245.0
2022,Puechredon,Propriétaire,8.64
2022,Pujaut,Propriétaire,1377.25606581734
2022,Quissac,Propriétaire,898.094251140376
2022,Redessan,Propriétaire,1105.0
2022,Remoulins,Propriétaire,527.749460522061
2022,Revens,Propriétaire,10.0540540540541
2022,Ribaute-les-Tavernes,Propriétaire,657.209884683132
2022,Rivières,Propriétaire,139.900521377909
2022,Robiac-Rochessadoule,Propriétaire,315.0
2022,Rochefort-du-Gard,Propriétaire,2617.0
2022,Rochegude,Propriétaire,97.0
2022,Rogues,Propriétaire,34.024949495261
2022,Roquedur,Propriétaire,66.3839546546906
2022,Roquemaure,Propriétaire,1505.5469280177
2022,La Roque-sur-Cèze,Propriétaire,62.9152542372881
2022,Rousson,Propriétaire,1511.25437097586
2022,La Rouvière,Propriétaire,173.956014397929
2022,Sabran,Propriétaire,607.492601787045
2022,Saint-Alexandre,Propriétaire,433.0
2022,Saint-Ambroix,Propriétaire,922.396421799894
2022,Sainte-Anastasie,Propriétaire,600.0353502696
2022,Saint-André-de-Majencoules,Propriétaire,222.813526457268
2022,Saint-André-de-Roquepertuis,Propriétaire,214.566503035019
2022,Saint-André-de-Valborgne,Propriétaire,146.332544991557
2022,Saint-André-d'Olérargues,Propriétaire,163.0
2022,Saint-Bauzély,Propriétaire,201.36702336229
2022,Saint-Bénézet,Propriétaire,95.7013779715849
2022,Saint-Bonnet-du-Gard,Propriétaire,284.891953503138
2022,Saint-Bonnet-de-Salendrinque,Propriétaire,47.1007751937984
2022,Saint-Brès,Propriétaire,263.314200299925
2022,Saint-Bresson,Propriétaire,29.0454545454547
2022,Sainte-Cécile-d'Andorge,Propriétaire,207.0
2022,Saint-Césaire-de-Gauzignan,Propriétaire,128.740570512891
2022,Saint-Chaptes,Propriétaire,559.634022231226
2022,Saint-Christol-de-Rodières,Propriétaire,77.0
2022,Saint-Christol-lez-Alès,Propriétaire,2190.43926805726
2022,Saint-Clément,Propriétaire,122.43246722798
2022,Saint-Côme-et-Maruéjols,Propriétaire,241.604479518513
2022,Sainte-Croix-de-Caderle,Propriétaire,40.6104950591288
2022,Saint-Denis,Propriétaire,100.939732483805
2022,Saint-Dézéry,Propriétaire,137.416587275843
2022,Saint-Dionisy,Propriétaire,353.696679270879
2022,Saint-Étienne-de-l'Olm,Propriétaire,155.0
2022,Saint-Étienne-des-Sorts,Propriétaire,161.4427915671
2022,Saint-Félix-de-Pallières,Propriétaire,86.6392401169017
2022,Saint-Florent-sur-Auzonnet,Propriétaire,377.783873341431
2022,Saint-Geniès-de-Comolas,Propriétaire,628.442876464003
2022,Saint-Geniès-de-Malgoirès,Propriétaire,783.567156083864
2022,Saint-Gervais,Propriétaire,287.486646145732
2022,Saint-Gervasy,Propriétaire,618.212950840523
2022,Saint-Gilles,Propriétaire,3417.93846066157
2022,Saint-Hilaire-de-Brethmas,Propriétaire,1492.29083164712
2022,Saint-Hilaire-d'Ozilhan,Propriétaire,367.253442403507
2022,Saint-Hippolyte-de-Caton,Propriétaire,91.5587017423065
2022,Saint-Hippolyte-de-Montaigu,Propriétaire,98.4057903028633
2022,Saint-Hippolyte-du-Fort,Propriétaire,1038.86576515272
2022,Saint-Jean-de-Ceyrargues,Propriétaire,65.8036809815949
2022,Saint-Jean-de-Crieulon,Propriétaire,103.183895486339
2022,Saint-Jean-de-Maruéjols-et-Avéjan,Propriétaire,289.373639050333
2022,Saint-Jean-de-Serres,Propriétaire,171.884737399672
2022,Saint-Jean-de-Valériscle,Propriétaire,201.071419358029
2022,Saint-Jean-du-Gard,Propriétaire,705.431405653036
2022,Saint-Jean-du-Pin,Propriétaire,530.672380918975
2022,Saint-Julien-de-Cassagnas,Propriétaire,246.918649949706
2022,Saint-Julien-de-la-Nef,Propriétaire,48.0
2022,Saint-Julien-de-Peyrolas,Propriétaire,522.151764035661
2022,Saint-Julien-les-Rosiers,Propriétaire,1159.35240677323
2022,Saint-Just-et-Vacquières,Propriétaire,118.063473679851
2022,Saint-Laurent-d'Aigouze,Propriétaire,1216.14973741436
2022,Saint-Laurent-de-Carnols,Propriétaire,176.926498783895
2022,Saint-Laurent-des-Arbres,Propriétaire,962.428039937567
2022,Saint-Laurent-la-Vernède,Propriétaire,265.0
2022,Saint-Laurent-le-Minier,Propriétaire,139.407340310302
2022,Saint-Mamert-du-Gard,Propriétaire,500.0
2022,Saint-Marcel-de-Careiret,Propriétaire,285.696753745708
2022,Saint-Martial,Propriétaire,78.2231537720875
2022,Saint-Martin-de-Valgalgues,Propriétaire,1278.87743354672
2022,Saint-Maurice-de-Cazevieille,Propriétaire,240.0
2022,Saint-Maximin,Propriétaire,294.296091130762
2022,Saint-Michel-d'Euzet,Propriétaire,258.86400129914
2022,Saint-Nazaire,Propriétaire,345.62718844178
2022,Saint-Nazaire-des-Gardies,Propriétaire,26.0
2022,Saint-Paulet-de-Caisson,Propriétaire,639.536256775368
2022,Saint-Paul-la-Coste,Propriétaire,123.0
2022,Saint-Pons-la-Calm,Propriétaire,172.0
2022,Saint-Privat-de-Champclos,Propriétaire,105.29617944768
2022,Saint-Privat-des-Vieux,Propriétaire,1862.93163565323
2022,Saint-Quentin-la-Poterie,Propriétaire,1061.6542979474
2022,Saint-Roman-de-Codières,Propriétaire,62.0
2022,Saint-Sauveur-Camprieu,Propriétaire,103.490401146894
2022,Saint-Sébastien-d'Aigrefeuille,Propriétaire,212.027523387998
2022,Saint-Siffret,Propriétaire,455.513803700255
2022,Saint-Théodorit,Propriétaire,176.658559021801
2022,Saint-Victor-des-Oules,Propriétaire,116.991843073749
2022,Saint-Victor-la-Coste,Propriétaire,730.560293709537
2022,Saint-Victor-de-Malcap,Propriétaire,311.831569008994
2022,Salazac,Propriétaire,93.9517115199767
2022,Salindres,Propriétaire,1041.22044929739
2022,Salinelles,Propriétaire,180.449276425839
2022,Les Salles-du-Gardon,Propriétaire,566.0
2022,Sanilhac-Sagriès,Propriétaire,306.0
2022,Sardan,Propriétaire,118.950722219479
2022,Saumane,Propriétaire,99.2221428845982
2022,Sauve,Propriétaire,635.10354073727
2022,Sauveterre,Propriétaire,620.0
2022,Sauzet,Propriétaire,266.137426290044
2022,Savignargues,Propriétaire,89.885302333207
2022,Saze,Propriétaire,682.069378824616
2022,Sénéchas,Propriétaire,107.985118631321
2022,Sernhac,Propriétaire,547.194273178334
2022,Servas,Propriétaire,71.5314009661839
2022,Serviers-et-Labaume,Propriétaire,195.16647318417
2022,Seynes,Propriétaire,56.3777777777778
2022,Sommières,Propriétaire,1142.0
2022,Soudorgues,Propriétaire,91.1438854571178
2022,Soustelle,Propriétaire,37.6859504132232
2022,Souvignargues,Propriétaire,296.261809965894
2022,Sumène,Propriétaire,513.898720646365
2022,Tavel,Propriétaire,658.0
2022,Tharaux,Propriétaire,21.9079602756178
2022,Théziers,Propriétaire,342.697164918689
2022,Thoiras-Corbès,Propriétaire,196.141176470588
2022,Tornac,Propriétaire,329.877729093096
2022,Tresques,Propriétaire,629.0
2022,Trèves,Propriétaire,39.1858407079646
2022,Uchaud,Propriétaire,1336.0429894757
2022,Uzès,Propriétaire,2046.12650456269
2022,Vabres,Propriétaire,48.6956521739131
2022,Vallabrègues,Propriétaire,431.610731353582
2022,Vallabrix,Propriétaire,127.351572893161
2022,Vallérargues,Propriétaire,51.0
2022,Val-d'Aigoual,Propriétaire,527.0
2022,Valliguières,Propriétaire,207.0
2022,Vauvert,Propriétaire,2936.3272012856
2022,Vénéjan,Propriétaire,458.080082394928
2022,Verfeuil,Propriétaire,224.176873744362
2022,Vergèze,Propriétaire,1585.0
2022,La Vernarède,Propriétaire,155.660982134812
2022,Vers-Pont-du-Gard,Propriétaire,616.734219369773
2022,Vestric-et-Candiac,Propriétaire,415.850317202047
2022,Vézénobres,Propriétaire,579.800412915376
2022,Vic-le-Fesq,Propriétaire,163.000239222755
2022,Le Vigan,Propriétaire,1018.97340396955
2022,Villeneuve-lès-Avignon,Propriétaire,4219.61151766292
2022,Villevieille,Propriétaire,675.795668830323
2022,Vissec,Propriétaire,24.3582089552239
2022,Montagnac,Propriétaire,79.5619815495115
2022,Saint-Paul-les-Fonts,Propriétaire,307.786819475473
2022,Rodilhan,Propriétaire,852.158069586899
2022,Abeilhan,Propriétaire,586.852359136287
2022,Adissan,Propriétaire,412.737161178349
2022,Agde,Propriétaire,8701.51559229086
2022,Agel,Propriétaire,95.6341691104653
2022,Agonès,Propriétaire,109.853558789522
2022,Aigne,Propriétaire,120.284300185214
2022,Aigues-Vives,Propriétaire,188.981416676437
2022,Les Aires,Propriétaire,200.820837320334
2022,Alignan-du-Vent,Propriétaire,631.272643034452
2022,Aniane,Propriétaire,846.280622933886
2022,Arboras,Propriétaire,28.1081081081081
2022,Argelliers,Propriétaire,326.269476883722
2022,Aspiran,Propriétaire,547.0
2022,Assas,Propriétaire,512.611793140742
2022,Assignan,Propriétaire,64.6896551724138
2022,Aumelas,Propriétaire,202.522893708207
2022,Aumes,Propriétaire,185.071145039824
2022,Autignac,Propriétaire,332.06793347036
2022,Avène,Propriétaire,118.0
2022,Azillanet,Propriétaire,136.586131249558
2022,Babeau-Bouldoux,Propriétaire,123.0
2022,Baillargues,Propriétaire,2102.51748000329
2022,Balaruc-les-Bains,Propriétaire,2235.605409573
2022,Balaruc-le-Vieux,Propriétaire,875.0
2022,Bassan,Propriétaire,773.0
2022,Beaufort,Propriétaire,82.0
2022,Beaulieu,Propriétaire,725.431830417619
2022,Bédarieux,Propriétaire,1627.0
2022,Bélarga,Propriétaire,197.0
2022,Berlou,Propriétaire,70.4928909952606
2022,Bessan,Propriétaire,1598.23744155663
2022,Béziers,Propriétaire,15524.6025979081
2022,Boisseron,Propriétaire,653.406093209278
2022,Boisset,Propriétaire,14.5777777777778
2022,La Boissière,Propriétaire,370.845508739143
2022,Le Bosc,Propriétaire,466.954023443088
2022,Boujan-sur-Libron,Propriétaire,956.339032007468
2022,Le Bousquet-d'Orb,Propriétaire,473.36954227168
2022,Bouzigues,Propriétaire,571.401166347006
2022,Brenas,Propriétaire,22.6034482758621
2022,Brignac,Propriétaire,289.475939910482
2022,Brissac,Propriétaire,207.799474472554
2022,Buzignargues,Propriétaire,120.836106244231
2022,Cabrerolles,Propriétaire,113.443292022112
2022,Cabrières,Propriétaire,172.751910654022
2022,Cambon-et-Salvergues,Propriétaire,21.8571428571428
2022,Campagnan,Propriétaire,255.090104779774
2022,Campagne,Propriétaire,93.535264260924
2022,Camplong,Propriétaire,99.2653139418159
2022,Candillargues,Propriétaire,623.127880026198
2022,Canet,Propriétaire,1102.0
2022,Capestang,Propriétaire,1059.96619207701
2022,Carlencas-et-Levas,Propriétaire,41.818181818182
2022,Cassagnoles,Propriétaire,44.5909090909091
2022,Castanet-le-Haut,Propriétaire,74.5594838533095
2022,Castelnau-de-Guers,Propriétaire,415.0
2022,Castelnau-le-Lez,Propriétaire,6130.31326625073
2022,Castries,Propriétaire,1871.41187292953
2022,La Caunette,Propriétaire,112.947674697464
2022,Causse-de-la-Selle,Propriétaire,161.0
2022,Causses-et-Veyran,Propriétaire,245.78540772669
2022,Caussiniojouls,Propriétaire,56.3684210526317
2022,Caux,Propriétaire,876.0
2022,Le Caylar,Propriétaire,135.371674586375
2022,Cazedarnes,Propriétaire,197.828345102477
2022,Cazevieille,Propriétaire,69.3913043478261
2022,Cazilhac,Propriétaire,534.267041367903
2022,Cazouls-d'Hérault,Propriétaire,135.732242694017
2022,Cazouls-lès-Béziers,Propriétaire,1506.16067903649
2022,Cébazan,Propriétaire,245.724477430998
2022,Ceilhes-et-Rocozels,Propriétaire,98.0
2022,Celles,Propriétaire,10.1851851851852
2022,Cers,Propriétaire,763.905853427767
2022,Cessenon-sur-Orb,Propriétaire,797.217772855817
2022,Cesseras,Propriétaire,150.789327668059
2022,Ceyras,Propriétaire,447.25822557141
2022,Clapiers,Propriétaire,1691.0
2022,Claret,Propriétaire,524.897566657472
2022,Clermont-l'Hérault,Propriétaire,2053.88341192674
2022,Colombières-sur-Orb,Propriétaire,185.877557161808
2022,Colombiers,Propriétaire,878.484989610382
2022,Combaillaux,Propriétaire,596.867659493344
2022,Combes,Propriétaire,77.9658244435587
2022,Corneilhan,Propriétaire,559.0
2022,Coulobres,Propriétaire,146.0
2022,Courniou,Propriétaire,236.262267286695
2022,Cournonsec,Propriétaire,974.73964922323
2022,Cournonterral,Propriétaire,1942.80434045339
2022,Creissan,Propriétaire,423.810099702702
2022,Le Crès,Propriétaire,2744.89984138904
2022,Le Cros,Propriétaire,18.3214285714285
2022,Cruzy,Propriétaire,366.503664246889
2022,Espondeilhan,Propriétaire,375.369479960703
2022,Fabrègues,Propriétaire,2258.0
2022,Faugères,Propriétaire,219.611932257281
2022,Félines-Minervois,Propriétaire,201.0
2022,Ferrals-les-Montagnes,Propriétaire,50.921568627451
2022,Ferrières-les-Verreries,Propriétaire,18.5957446808511
2022,Ferrières-Poussarou,Propriétaire,28.972972972973
2022,Florensac,Propriétaire,1596.35877284133
2022,Fontanès,Propriétaire,114.923450031188
2022,Fontès,Propriétaire,322.625237555536
2022,Fos,Propriétaire,42.6269841269841
2022,Fouzilhon,Propriétaire,93.0
2022,Fozières,Propriétaire,75.7473118279569
2022,Fraisse-sur-Agout,Propriétaire,126.246597386932
2022,Frontignan,Propriétaire,6582.72252234814
2022,Gabian,Propriétaire,317.046583578053
2022,Galargues,Propriétaire,238.597177277749
2022,Ganges,Propriétaire,860.671002758137
2022,Garrigues,Propriétaire,74.1981981981986
2022,Gigean,Propriétaire,1877.10497330316
2022,Gignac,Propriétaire,1646.02547815325
2022,Gorniès,Propriétaire,51.1327433628319
2022,Grabels,Propriétaire,2122.0
2022,Graissessac,Propriétaire,226.691433393334
2022,Guzargues,Propriétaire,174.1344878774
2022,Hérépian,Propriétaire,494.016332702137
2022,Jacou,Propriétaire,1866.18104631708
2022,Joncels,Propriétaire,104.05162349034
2022,Jonquières,Propriétaire,185.457959995072
2022,Juvignac,Propriétaire,3254.02328027692
2022,Lacoste,Propriétaire,120.912122317246
2022,Lagamas,Propriétaire,37.6576576576577
2022,Lamalou-les-Bains,Propriétaire,643.462745107404
2022,Lansargues,Propriétaire,912.240706832948
2022,Laroque,Propriétaire,593.0
2022,Lattes,Propriétaire,5208.93295047686
2022,Laurens,Propriétaire,575.616115332929
2022,Lauret,Propriétaire,196.0
2022,Lauroux,Propriétaire,78.4364650223698
2022,Lavalette,Propriétaire,17.3148148148148
2022,Lavérune,Propriétaire,922.745327211646
2022,Lespignan,Propriétaire,1116.34771880782
2022,Lézignan-la-Cèbe,Propriétaire,498.0
